Order Number,Location,Street Address,City,State,Zip Code,Store Number,Store Name,Caterer Name,Event Date,Submitted At,Food Total,Promotion,Delivery Fee,Commission,Sales Tax,Sales Tax Remitted by ezCater,Tip,Payment Transaction Fee,Adjustments,Discounts,Misc Fees,Preferred Partner Program,Rewards,Caterer Total Due,Status,Order Paid By Caterer Payment Method,Source,Promotion Code,Driver,House Account ID,House Account Tax ID,Campaign Name
A7J-9TX,Dr Pai,2810 Frank Scott Parkway West Suite 716,Belleville,IL,62223,,Shiloh,CBW- Crazy Bowls and Wraps (Shiloh),04/15/2025 10:27 AM,04/14/2025 3:44 PM,$382.83 ,$0.00 ,$20.00 ,($60.42),$31.97 ,($31.97),$0.00 ,($13.00),$0.00 ,$0.00 ,-38.28,-7.66,-19.14,264.33,Completed,ach,Marketplace Takeout,,Dispatch,,,
K4X-ZHH,Community South Pulmonary,1550 E County Line Rd suite 325,Indianapolis,IN,46227,16,Greenwood,Wild Eggs #16 (Greenwood),04/15/2025 11:30 AM,04/11/2025 2:06 PM,$184.00 ,$0.00 ,$35.00 ,($32.85),$17.52 ,($15.33),$15.00 ,($7.07),$0.00 ,$0.00 ,0,-3.68,-7.36,185.23,Completed,ach,Marketplace Delivery,,camara young,,,
7ZY-34A,Acera Surgical,1650 Des Peres Rd Suite 120,Des Peres,MO,63131,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),04/15/2025 11:05 AM,04/14/2025 12:13 PM,$125.18 ,$0.00 ,$20.00 ,($21.78),$11.25 ,$0.00 ,$0.00 ,($4.68),$0.00 ,$0.00 ,-30,-2.5,-6.26,91.21,Completed,ach,Marketplace Takeout,,Dispatch,,,
3Q1-9CE,Anheuser-Busch,2800 S 9th St,St. Louis,MO,63118,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),04/15/2025 11:10 AM,03/19/2025 11:04 AM,$380.32 ,$0.00 ,$20.00 ,($60.05),$50.12 ,$0.00 ,$0.00 ,($13.47),$0.00 ,$0.00 ,-38.03,-7.61,-19.02,312.26,Completed,ach,Marketplace Takeout,,Dispatch,,,
9WM-1RV,Lemonaid Pharmacy,1701 Macklind Ave Suite 300,St. Louis,MO,63110,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),04/15/2025 11:15 AM,04/03/2025 12:30 PM,$235.29 ,$0.00 ,$25.00 ,($35.29),$21.15 ,$0.00 ,$23.53 ,($8.42),$0.00 ,$0.00 ,0,0,0,261.26,Completed,ach,Meal Program,,,,,
GE9-KG2,ISC,9777 Reavis Rd,Affton,MO,63123,,Tesson,CBW- Crazy Bowls and Wraps (Tesson),04/15/2025 11:19 AM,04/14/2025 12:28 PM,$142.53 ,$0.00 ,$20.00 ,($24.38),$11.03 ,$0.00 ,$0.00 ,($5.19),$0.00 ,$0.00 ,-30,-2.85,-7.13,104.01,Completed,ach,Marketplace Takeout,,Dispatch,,,
YKP-Q2Z,Utah Hockey Club,1401 Clark Ave,St. Louis,MO,63103,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),04/15/2025 8:32 PM,04/14/2025 4:13 PM,$504.05 ,$0.00 ,$20.00 ,($78.61),$66.43 ,$0.00 ,$0.00 ,($17.66),$0.00 ,$0.00 ,-50.4,-10.08,-25.2,408.53,Completed,ach,Marketplace Takeout,,Dispatch,,,
XEA-M3V,St Elizabeth  Regional diabetes center,7388 Turfway Rd,Florence,KY,41042,9,Queen City Wild Eggs,Wild Eggs #9 (Queen City Wild Eggs),04/16/2025 7:15 AM,04/14/2025 11:51 AM,$126.00 ,$0.00 ,$35.00 ,($24.15),$0.00 ,$0.00 ,$18.90 ,($4.81),$0.00 ,$0.00 ,0,-2.52,0,148.42,Completed,ach,Marketplace Delivery,,Shirelle Bloom,,,
9FH-RFR,Racing Louisville FC,801 Edith Rd,Louisville,KY,40206,4,Mercantile,Wild Eggs #4 (Mercantile),04/16/2025 7:45 AM,04/14/2025 7:24 PM,$379.00 ,$0.00 ,$35.00 ,($62.10),$24.84 ,($24.84),$25.00 ,($13.12),$0.00 ,$0.00 ,0,-7.58,0,356.2,Completed,ach,Marketplace Delivery,,Mikey  Thomas ,,,
JJV-MX0,Crossroads Church,3500 Madison Rd,Cincinnati,OH,45209,8,Oakley,Wild Eggs #8 (Oakley),04/16/2025 9:00 AM,04/15/2025 11:29 AM,$312.00 ,$0.00 ,$35.00 ,($52.05),$0.00 ,$0.00 ,$31.20 ,($10.38),$0.00 ,$0.00 ,0,-12.48,0,303.29,Completed,ach,Marketplace Delivery,,jane sillett,,,
3ZH-8T7,Visiting Clubhouse - Houston Astros,430 South Seventh St,St. Louis,MO,63102,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),04/16/2025 9:27 AM,04/09/2025 12:56 PM,$257.50 ,$0.00 ,$20.00 ,($41.63),$33.94 ,$0.00 ,$0.00 ,($9.31),$0.00 ,$0.00 ,-30,-5.15,-12.88,212.47,Completed,ach,Marketplace Takeout,,Dispatch,,,
GRE-UZ7,Microsoft Cortex,4220 Duncan Ave Suite 501,St. Louis,MO,63110,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),04/16/2025 10:39 AM,04/10/2025 10:04 AM,$152.83 ,$0.00 ,$20.00 ,($25.92),$20.14 ,$0.00 ,$0.00 ,($5.77),$0.00 ,$0.00 ,-30,-3.06,-7.64,120.58,Completed,ach,Marketplace Takeout,,Dispatch,,,
PZR-G6E,World Wide Technology,3971 Lakeview Corporate Dr,Hartford,IL,62048,,Edwardsville,CBW- Crazy Bowls and Wraps (Edwardsville),04/16/2025 10:54 AM,04/11/2025 12:42 PM,$507.23 ,$0.00 ,$20.00 ,($79.08),$43.62 ,($43.62),$0.00 ,($17.07),$0.00 ,$0.00 ,-50.72,-10.14,-25.36,344.86,Completed,ach,Marketplace Takeout,,Dispatch,,,
29V-TP2,Arcturis,701 Market St Ste 1300,St. Louis,MO,63101,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),04/16/2025 11:00 AM,03/28/2025 11:46 AM,$358.00 ,$0.00 ,$20.00 ,($56.70),$47.18 ,$0.00 ,$0.00 ,($12.71),$0.00 ,$0.00 ,-35.8,-7.16,-17.9,294.91,Completed,ach,Marketplace Takeout,,Dispatch,,,
6EV-9X6,Dr joshua Binek,"621 S New Ballas Rd Suite 507, tower A",St. Louis,MO,63141,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),04/16/2025 11:21 AM,04/15/2025 6:16 PM,$196.50 ,$0.00 ,$20.00 ,($32.48),$17.66 ,$0.00 ,$0.00 ,($7.00),$0.00 ,$0.00 ,-30,-3.93,-9.83,150.92,Completed,ach,Marketplace Takeout,,Dispatch,,,
ZAZ-A46,Baptist Cancer Center,2210 Green Valley Rd,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),04/17/2025 7:15 AM,04/14/2025 6:59 PM,$565.00 ,$0.00 ,$35.00 ,($90.00),$42.00 ,($42.00),$84.75 ,($19.20),$0.00 ,$0.00 ,0,-22.6,0,552.95,Completed,ach,Marketplace Delivery,,Kayla Elifrits,,,
CZY-14H,LC Rheumatology and infuaion,3897 Charlestown Rd,New Albany,IN,47150,11,Jeffersonville,Wild Eggs #11 (Jeffersonville),04/17/2025 7:30 AM,04/14/2025 12:07 PM,$449.00 ,$0.00 ,$35.00 ,($72.60),$33.88 ,($33.88),$60.00 ,($15.48),$0.00 ,$0.00 ,0,-17.96,0,437.96,Completed,ach,Marketplace Delivery,,Tom Howard,,,
H4P-TJZ,Washington University Medical Campus - UHSP,2 Pharmacy Pl,St. Louis,MO,63110,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),04/17/2025 10:24 AM,04/16/2025 10:32 AM,$97.50 ,$0.00 ,$20.00 ,($17.63),$0.00 ,$0.00 ,$0.00 ,($3.51),$0.00 ,$0.00 ,-30,-1.95,-4.88,59.53,Completed,ach,Marketplace Takeout,,Dispatch,,,
6JM-TPU,University Eye Center,7840 Natural Bridge Rd,St. Louis,MO,63121,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),04/17/2025 11:16 AM,04/16/2025 10:21 AM,$132.30 ,$0.00 ,$20.00 ,($10.66),$13.54 ,$0.00 ,$0.00 ,($4.96),$0.00 ,$0.00 ,-30,-2.65,-6.62,110.95,Completed,ach,Marketplace Takeout,,Dispatch,,,
KVW-F4M,Saint Louis MHB,701 Market St Suite 200,St. Louis,MO,63101,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),04/17/2025 3:47 PM,04/11/2025 11:50 AM,$199.45 ,$0.00 ,$20.00 ,($32.92),$0.00 ,$0.00 ,$0.00 ,($6.56),$0.00 ,$0.00 ,-30,-3.99,-9.97,136.01,Completed,ach,Marketplace Takeout,,Dispatch,,,
RZ4-C1A,JWM Neurology Ritter Ave.,1400 N Ritter Ave 220,Indianapolis,IN,46219,6,Pulliam,Wild Eggs #6 (Pulliam),04/18/2025 7:30 AM,04/17/2025 8:18 AM,$216.00 ,$0.00 ,$35.00 ,($37.65),$22.59 ,($17.57),$21.60 ,($8.18),$0.00 ,$0.00 ,0,-4.32,-6.48,220.99,Completed,ach,Marketplace Delivery,,Skylar Greene,,,
CC4-TFJ,Mt Auburn Nephrology,8260 Pine Rd,Cincinnati,OH,45236,8,Oakley,Wild Eggs #8 (Oakley),04/18/2025 8:30 AM,04/10/2025 2:15 PM,$308.00 ,$0.00 ,$35.00 ,($51.45),$0.00 ,$0.00 ,$20.00 ,($10.26),$0.00 ,$0.00 ,0,-12.32,0,288.97,Completed,ach,Marketplace Delivery,,Spencer Gamble,,,
Z5G-2KW,Carmody MacDonald,120 S. Central Ave. 7TH FLOOR,Clayton,MO,63105,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),04/18/2025 8:08 AM,04/15/2025 10:01 AM,$359.90 ,$0.00 ,$20.00 ,($56.99),$36.85 ,$0.00 ,$0.00 ,($12.46),$0.00 ,$0.00 ,-35.99,-7.2,-18,286.11,Completed,ach,Marketplace Takeout,,Dispatch,,,
